Date,HR,PGE,SCE,SDGE,VEA,CAISO
1/18/2024,15,11001.04,11278.76,1857.75,58.51,24196.05
1/18/2024,16,10821.14,10855.00,2147.75,62.20,23886.08
1/18/2024,17,11401.57,10854.14,2316.04,71.21,24642.96
1/18/2024,18,12364.29,11875.62,2617.99,80.72,26938.62
1/18/2024,19,12372.81,11816.75,2634.37,82.32,26906.25
1/18/2024,20,12130.88,11643.44,2569.67,83.68,26427.67
1/18/2024,21,11828.27,11410.83,2486.72,83.97,25809.80
1/18/2024,22,11444.32,11254.63,2377.34,81.64,25157.93
1/18/2024,23,10800.13,10706.04,2196.86,78.54,23781.57
1/18/2024,24,10289.65,10040.98,2098.89,77.99,22507.52
1/19/2024,1,10292.85,9743.00,2087.18,77.92,22200.95
1/19/2024,2,10029.04,9393.58,2025.04,77.72,21525.37
1/19/2024,3,10149.20,9239.73,1935.93,78.97,21403.82
1/19/2024,4,9971.09,9252.43,1894.43,80.98,21198.93
1/19/2024,5,9888.85,9412.14,1922.89,87.09,21310.96
1/19/2024,6,10404.22,9910.43,2048.80,95.30,22458.74
1/19/2024,7,11009.48,10844.20,2318.04,104.74,24276.45
1/19/2024,8,11833.06,11467.93,2391.57,105.08,25797.64
1/19/2024,9,11805.11,11685.25,2224.49,90.71,25805.56
1/19/2024,10,11685.65,12072.83,1939.81,81.48,25779.76
1/19/2024,11,11288.46,12116.08,1945.88,98.27,25448.70
1/19/2024,12,11240.09,11957.52,2358.00,103.50,25659.11
1/19/2024,13,11326.21,11618.85,2325.72,94.37,25365.16
1/19/2024,14,11436.69,11439.04,2081.41,68.34,25025.48
1/19/2024,15,11517.46,11047.66,1942.28,51.92,24559.33
1/19/2024,16,12195.96,10795.99,2026.44,53.44,25071.83
1/19/2024,17,11933.04,11145.69,2289.42,67.95,25436.10
1/19/2024,18,12356.88,11775.52,2524.17,77.82,26734.40
1/19/2024,19,12199.46,11860.34,2520.17,79.48,26659.40
1/19/2024,20,11843.70,11664.92,2457.05,79.46,26045.13
1/19/2024,21,11502.05,11340.81,2392.99,79.55,25315.40
1/19/2024,22,11137.60,11111.93,2304.65,77.97,24632.14
1/19/2024,23,10617.31,10587.12,2165.87,75.64,23445.95
1/19/2024,24,10030.72,10142.77,2036.52,73.08,22283.10
1/20/2024,1,9792.94,9818.86,2075.75,71.52,21759.07
1/20/2024,2,9723.73,9192.60,2157.13,70.76,21144.21
1/20/2024,3,9616.23,9034.06,2116.54,71.37,20838.21
1/20/2024,4,9380.18,8909.87,1889.34,71.69,20251.08
1/20/2024,5,9284.63,9047.95,1854.01,73.37,20259.96
1/20/2024,6,9470.83,9162.34,1835.67,77.62,20546.45
1/20/2024,7,10086.85,9459.36,1922.54,82.52,21551.27
1/20/2024,8,10238.19,9509.49,1945.69,86.21,21779.59
1/20/2024,9,10289.79,10148.42,1921.46,79.60,22439.27
1/20/2024,10,10146.47,10492.77,1953.28,71.69,22664.22
1/20/2024,11,10140.53,11213.07,2182.02,70.31,23605.95
1/20/2024,12,9999.63,11395.24,2259.18,59.81,23713.85
1/20/2024,13,9856.37,11258.58,2321.51,52.95,23489.41
1/20/2024,14,10034.18,11349.75,2377.75,54.29,23815.97
1/20/2024,15,10412.55,11150.38,2404.88,62.28,24030.08
1/20/2024,16,11041.72,10850.22,2357.59,67.49,24317.01
1/20/2024,17,11183.21,10886.06,2424.18,74.55,24568.00
1/20/2024,18,11497.30,11407.40,2567.74,79.91,25552.35
1/20/2024,19,11401.90,11352.25,2587.46,79.53,25421.14
1/20/2024,20,11174.75,11296.19,2473.20,78.65,25022.79
1/20/2024,21,10949.58,10919.08,2346.55,77.40,24292.61
1/20/2024,22,10744.07,10900.69,2271.69,74.99,23991.44
1/20/2024,23,10604.91,10469.62,2135.21,72.37,23282.10
1/20/2024,24,10074.12,10287.63,2009.96,69.98,22441.69
1/21/2024,1,10125.36,9686.70,2026.73,68.54,21907.33
1/21/2024,2,10279.54,9411.08,1955.88,68.25,21714.75
1/21/2024,3,10318.63,9095.90,1907.05,68.10,21389.68
1/21/2024,4,10448.25,8909.69,1858.75,69.10,21285.79
1/21/2024,5,10118.72,8852.13,1818.75,72.49,20862.09
1/21/2024,6,9660.43,8893.18,1887.23,77.45,20518.28
1/21/2024,7,9715.83,9258.29,2050.28,82.68,21107.07
1/21/2024,8,9873.82,9175.16,1967.32,85.16,21101.47
1/21/2024,9,9934.53,9455.97,2018.56,82.66,21491.72
1/21/2024,10,9921.73,9864.62,2117.14,80.90,21984.39
1/21/2024,11,9489.45,10520.19,2285.26,78.00,22372.93
1/21/2024,12,9348.47,10516.55,2139.98,76.87,22081.87
1/21/2024,13,9671.36,10399.53,2064.76,67.13,22202.77
1/21/2024,14,9885.34,10320.78,1840.80,65.81,22112.73
1/21/2024,15,10007.46,10125.95,1892.96,62.57,22088.93
1/21/2024,16,10310.18,9637.80,2019.71,62.02,22029.71
1/21/2024,17,10922.77,9853.76,2279.48,73.84,23129.85
1/21/2024,18,11668.79,10709.58,2483.40,83.18,24944.95
1/21/2024,19,11493.24,10860.82,2510.98,83.66,24948.70
1/21/2024,20,11406.80,10741.14,2452.51,84.33,24684.78
1/21/2024,21,11032.86,10516.94,2348.60,83.84,23982.24
1/21/2024,22,10725.96,10294.61,2202.45,79.83,23302.86
1/21/2024,23,10405.28,10003.95,2112.25,74.95,22596.43
1/21/2024,24,9801.17,9786.11,2149.77,70.64,21807.69
1/22/2024,1,10055.11,9938.99,2195.92,68.49,22258.50
1/22/2024,2,10028.79,9326.78,2129.93,67.28,21552.79
1/22/2024,3,9784.53,8942.53,2035.99,67.89,20830.95
1/22/2024,4,9587.79,8722.19,1854.77,69.31,20234.05
1/22/2024,5,9478.23,8810.57,1886.17,74.61,20249.58
1/22/2024,6,9911.30,9467.24,2019.04,81.90,21479.47
1/22/2024,7,10751.72,10549.66,2210.52,88.85,23600.75
1/22/2024,8,11517.35,11290.02,2421.44,93.56,25322.37
1/22/2024,9,11861.99,11784.45,2629.79,93.58,26369.81
1/22/2024,10,11988.27,12103.66,2855.37,92.65,27039.96
1/22/2024,11,11932.05,12240.97,2871.23,91.54,27135.79
1/22/2024,12,11636.27,12019.14,2542.93,83.16,26281.50
1/22/2024,13,10897.41,11961.48,2351.49,80.91,25291.29
1/22/2024,14,10869.45,12123.14,2294.11,78.68,25365.38
1/22/2024,15,11073.80,11889.87,2425.94,81.99,25471.60
1/22/2024,16,11090.36,11487.53,2499.22,86.01,25163.11
1/22/2024,17,11337.66,11658.10,2712.67,92.85,25801.28
1/22/2024,18,12163.41,12113.25,2690.58,91.30,27058.54
1/22/2024,19,12240.74,12280.93,2646.70,90.20,27258.57
1/22/2024,20,11881.31,12023.42,2549.11,93.71,26547.53
1/22/2024,21,11505.57,11725.41,2492.93,89.86,25813.77
1/22/2024,22,11134.03,11323.39,2372.84,84.52,24914.79
1/22/2024,23,10402.17,10997.78,2265.41,78.60,23743.96
1/22/2024,24,9979.34,10282.42,2104.13,74.35,22440.24
1/23/2024,1,9751.78,9516.87,2096.10,65.10,21429.86
1/23/2024,2,9544.85,9104.91,2068.18,64.12,20782.06
1/23/2024,3,9979.08,8877.59,1947.11,64.61,20868.39
1/23/2024,4,9791.59,8886.09,1846.92,66.46,20591.05
1/23/2024,5,9666.98,8964.39,1947.97,69.91,20649.25
1/23/2024,6,9698.20,9509.92,2021.56,75.87,21305.55
1/23/2024,7,10487.92,10463.67,2198.59,82.59,23232.77
1/23/2024,8,11308.71,11014.85,2307.01,82.84,24713.42
1/23/2024,9,11304.54,11019.06,2083.37,80.88,24487.86
1/23/2024,10,11070.73,10643.51,1928.08,77.06,23719.39
1/23/2024,11,10999.93,10692.07,1802.60,67.47,23562.07
1/23/2024,12,10596.72,10898.71,1700.34,58.27,23254.05
1/23/2024,13,9756.60,10923.26,1764.89,54.78,22499.54
1/23/2024,14,9539.00,10768.26,2020.21,52.43,22379.90
1/23/2024,15,9846.46,10754.50,2011.00,52.32,22664.28
1/23/2024,16,10322.29,10641.48,2101.78,55.71,23121.27
1/23/2024,17,10724.34,10719.30,2497.73,62.72,24004.09
1/23/2024,18,11807.61,11508.87,2552.18,71.56,25940.21
1/23/2024,19,11962.17,11896.87,2615.35,74.52,26548.90
1/23/2024,20,11699.85,11692.11,2561.18,77.16,26030.30
1/23/2024,21,11400.47,11337.67,2478.92,76.58,25293.64
1/23/2024,22,10993.09,11305.18,2372.57,73.99,24744.83
1/23/2024,23,10571.59,10742.20,2216.73,71.72,23602.24
1/23/2024,24,10125.33,9981.59,2032.52,69.84,22209.29
1/24/2024,1,10205.02,9236.44,2082.46,69.60,21593.51
1/24/2024,2,9718.75,9146.61,2067.30,71.29,21003.95
1/24/2024,3,9611.11,9147.79,2110.63,73.55,20943.07
1/24/2024,4,9645.95,8950.96,1931.46,77.28,20605.65
1/24/2024,5,9328.33,9393.55,1864.63,82.93,20669.45
1/24/2024,6,9837.43,9845.48,1979.24,90.87,21753.02
1/24/2024,7,10590.03,10749.65,2200.22,98.59,23638.49
1/24/2024,8,11432.89,11292.60,2285.46,98.01,25108.96
1/24/2024,9,11780.45,11715.99,2136.79,90.47,25723.70
1/24/2024,10,12032.98,12019.51,1963.89,81.20,26097.58
1/24/2024,11,11925.52,12249.39,2031.60,75.20,26281.70
1/24/2024,12,11613.24,12303.81,2163.97,64.76,26145.79
1/24/2024,13,11411.57,12719.70,2419.60,55.78,26606.65
1/24/2024,14,11186.51,12380.57,2239.44,52.37,25858.89
1/24/2024,15,11002.30,12108.15,2073.16,56.79,25240.40
1/24/2024,16,11128.85,11693.85,2259.17,61.41,25143.28
1/24/2024,17,11673.94,11497.74,2424.78,68.67,25665.13
1/24/2024,18,12298.56,11890.73,2610.56,75.76,26875.60
1/24/2024,19,12328.84,11902.64,2645.90,75.73,26953.10
1/24/2024,20,12018.86,11729.42,2583.23,76.37,26407.89
1/24/2024,21,11727.50,11521.83,2493.06,76.19,25818.58
1/24/2024,22,11259.18,11310.53,2429.71,74.39,25073.81
1/24/2024,23,10845.85,10576.17,2295.50,72.13,23789.65
1/24/2024,24,10191.75,10331.96,2221.10,69.92,22814.73
1/25/2024,1,10071.76,9546.16,2062.57,68.66,21749.17
1/25/2024,2,10012.89,9299.50,2031.22,68.66,21412.27
1/25/2024,3,9563.86,9350.33,1957.59,69.18,20940.97
1/25/2024,4,9642.87,9430.26,2003.30,69.72,21146.16
1/25/2024,5,9692.12,9479.54,1879.16,72.85,21123.66
1/25/2024,6,10158.05,9837.67,1961.75,78.74,22036.21
1/25/2024,7,11027.89,10620.14,2152.03,85.52,23885.59
1/25/2024,8,11644.35,11117.97,2240.95,85.48,25088.76
1/25/2024,9,11416.08,11582.58,2232.64,79.71,25311.02
1/25/2024,10,10670.10,11811.85,2336.60,68.46,24887.01
1/25/2024,11,10041.35,12203.10,2318.69,59.95,24623.10
1/25/2024,12,9417.30,12083.96,2047.80,55.30,23604.35
1/25/2024,13,8764.95,11541.81,2094.75,49.99,22451.51
1/25/2024,14,9101.33,11651.39,1900.36,48.80,22701.88
1/25/2024,15,9316.32,11255.98,1925.75,50.31,22548.36
1/25/2024,16,9539.10,10496.85,2117.78,53.04,22206.78
1/25/2024,17,10610.42,10698.83,2330.52,57.91,23697.69
1/25/2024,18,11665.79,11470.28,2553.15,68.15,25757.37
1/25/2024,19,11894.13,11580.07,2595.14,71.16,26140.50
1/25/2024,20,11666.27,11523.18,2544.33,72.86,25806.64
1/25/2024,21,11388.36,11388.90,2466.13,72.42,25315.82
1/25/2024,22,11031.28,11319.13,2350.47,70.87,24771.74
1/25/2024,23,10378.28,10883.33,2200.96,70.27,23532.84
1/25/2024,24,9782.42,10332.16,2068.92,69.06,22252.56
1/26/2024,1,9631.15,10022.68,2050.76,68.54,21773.14
1/26/2024,2,9458.15,9529.70,2075.01,69.40,21132.27
1/26/2024,3,9165.76,9239.98,2013.92,71.14,20490.80
1/26/2024,4,9058.82,9225.32,1975.59,74.39,20334.13
1/26/2024,5,9184.12,9411.75,1940.86,80.01,20616.74
1/26/2024,6,9693.27,9865.19,2041.06,88.42,21687.94
1/26/2024,7,10739.61,10767.25,2249.08,96.86,23852.79
1/26/2024,8,11623.53,11136.19,2320.04,94.46,25174.22
1/26/2024,9,11586.15,11564.51,2099.71,81.99,25332.36
1/26/2024,10,11221.68,11925.07,1777.71,69.98,24994.43
1/26/2024,11,10810.16,12025.32,1811.97,60.20,24707.66
1/26/2024,12,10429.28,11635.24,1578.40,52.98,23695.89
1/26/2024,13,10114.07,11490.40,1487.07,49.09,23140.63
1/26/2024,14,10562.67,11299.61,1596.77,47.57,23506.61
1/26/2024,15,10598.40,11085.51,1767.22,48.71,23499.83
1/26/2024,16,10649.61,10431.74,1986.94,50.13,23118.42
1/26/2024,17,10866.10,10744.59,2267.47,55.24,23933.41
1/26/2024,18,11546.87,11482.60,2505.49,65.90,25600.85
1/26/2024,19,11701.70,11510.92,2533.80,69.24,25815.65
1/26/2024,20,11377.62,11159.26,2496.11,71.26,25104.25
1/26/2024,21,11094.53,10792.89,2398.39,71.42,24357.23
1/26/2024,22,10749.20,10542.97,2308.32,71.41,23671.89
1/26/2024,23,10256.60,10222.83,2192.37,70.58,22742.37
1/26/2024,24,9725.88,9916.33,2113.71,70.28,21826.20
1/27/2024,1,9450.42,9567.31,2111.32,72.65,21201.70
1/27/2024,2,9099.85,9255.74,2001.05,74.17,20430.81
1/27/2024,3,8899.57,9018.76,1946.94,75.79,19941.06
1/27/2024,4,8719.08,8764.77,1867.07,78.07,19428.99
1/27/2024,5,8633.97,8781.41,1864.67,82.09,19362.13
1/27/2024,6,8826.18,9037.85,1879.53,87.92,19831.47
1/27/2024,7,9268.64,9340.06,1965.76,95.47,20669.93
1/27/2024,8,9730.95,9435.03,2022.97,93.19,21282.14
1/27/2024,9,10037.72,10260.58,1874.03,81.62,22253.94
1/27/2024,10,9439.38,10325.11,1751.92,69.36,21585.78
1/27/2024,11,9330.16,9983.98,1492.72,58.04,20864.89
1/27/2024,12,9230.83,9578.57,1474.69,50.86,20334.96
1/27/2024,13,9249.81,9201.62,1438.92,46.49,19936.84
1/27/2024,14,8787.40,8944.61,1444.64,45.41,19222.06
1/27/2024,15,8997.25,9107.08,1526.64,45.53,19676.50
1/27/2024,16,9640.62,9204.84,1833.59,47.58,20726.63
1/27/2024,17,10338.68,9724.66,2177.70,52.83,22293.87
1/27/2024,18,11090.29,10512.49,2329.17,61.64,23993.60
1/27/2024,19,11314.36,10536.39,2371.83,64.63,24287.21
1/27/2024,20,11001.56,10378.73,2324.05,66.69,23771.05
1/27/2024,21,10759.53,10132.84,2261.59,65.46,23219.42
1/27/2024,22,10528.49,9822.12,2197.05,65.08,22612.73
1/27/2024,23,10098.84,9396.10,2083.53,64.37,21642.85
1/27/2024,24,9618.08,8999.55,1953.22,63.95,20634.80
1/28/2024,1,9387.89,8764.21,1985.79,64.90,20202.79
1/28/2024,2,9025.98,8595.30,1906.31,67.53,19595.12
1/28/2024,3,8760.18,8395.88,1822.56,68.74,19047.35
1/28/2024,4,8604.75,8252.48,1787.43,70.86,18715.53
1/28/2024,5,8550.27,8213.99,1773.44,74.01,18611.70
1/28/2024,6,8739.69,8349.26,1803.64,79.87,18972.45
1/28/2024,7,9158.03,8627.63,1865.86,86.20,19737.73
1/28/2024,8,9647.45,8743.37,1814.60,86.43,20291.85
1/28/2024,9,9751.50,9350.36,1821.39,75.41,20998.67
1/28/2024,10,9627.91,9883.13,1968.93,63.81,21543.78
1/28/2024,11,9262.85,9870.15,1947.64,54.57,21135.21
1/28/2024,12,8692.37,9483.19,1578.71,47.51,19801.79
1/28/2024,13,8427.62,9475.11,1265.85,43.79,19212.37
1/28/2024,14,8400.52,9345.66,1313.29,43.48,19102.95
1/28/2024,15,8444.85,8788.47,1465.66,45.16,18744.14
1/28/2024,16,8892.47,8948.42,1799.74,47.28,19687.91
1/28/2024,17,9775.02,9389.79,2244.19,51.49,21460.49
1/28/2024,18,10949.74,10100.66,2491.66,59.92,23601.99
1/28/2024,19,11179.06,10286.05,2417.47,60.76,23943.34
1/28/2024,20,11114.08,10175.68,2363.85,61.43,23715.04
1/28/2024,21,10888.84,9940.16,2276.35,59.40,23164.76
1/28/2024,22,10530.31,9788.76,2168.56,57.81,22545.44
1/28/2024,23,9968.86,9431.01,2016.01,55.82,21471.70
1/28/2024,24,9483.91,8984.97,1879.73,54.49,20403.09
1/29/2024,1,9279.05,8701.02,2042.97,55.97,20079.00
1/29/2024,2,9297.94,8435.46,1850.54,57.21,19641.15
1/29/2024,3,8918.91,8325.92,1797.99,59.75,19102.57
1/29/2024,4,9020.15,8307.02,1756.50,63.33,19147.00
1/29/2024,5,9024.68,8605.45,1822.28,69.32,19521.74
1/29/2024,6,9635.42,9240.55,1935.54,77.35,20888.86
1/29/2024,7,10401.84,10209.73,2165.37,85.67,22862.61
1/29/2024,8,11312.20,10649.05,2197.46,85.48,24244.18
1/29/2024,9,10873.66,10838.42,2047.77,73.87,23833.72
1/29/2024,10,10307.59,11068.92,1745.10,63.82,23185.42
1/29/2024,11,9858.58,11519.97,1578.85,55.27,23012.66
1/29/2024,12,8949.39,11288.24,1615.81,49.22,21902.65
1/29/2024,13,9229.18,11114.74,1624.87,45.44,22014.24
1/29/2024,14,9448.51,11188.61,1861.88,45.34,22544.34
1/29/2024,15,9725.45,10809.25,2052.85,46.25,22633.79
1/29/2024,16,9689.17,10631.05,1997.51,48.38,22366.11
1/29/2024,17,10415.49,11000.59,2278.54,52.33,23746.95
1/29/2024,18,11446.41,11646.10,2522.77,59.95,25675.23
1/29/2024,19,11631.86,11681.34,2579.30,62.34,25954.83
1/29/2024,20,11285.98,11396.56,2486.69,62.49,25231.73
1/29/2024,21,10905.81,11062.40,2379.43,60.00,24407.64
1/29/2024,22,10473.98,10741.90,2262.40,58.14,23536.42
1/29/2024,23,9862.75,10176.04,2088.81,56.20,22183.79
1/29/2024,24,9562.59,9604.14,1937.43,55.31,21159.47
1/30/2024,1,9635.82,9316.69,1966.59,57.56,20976.65
1/30/2024,2,9432.57,8941.52,1893.87,59.05,20327.00
1/30/2024,3,9247.88,8849.07,1832.44,61.13,19990.51
1/30/2024,4,9293.59,8963.48,1796.29,64.85,20118.21
1/30/2024,5,9130.00,8914.72,1836.79,71.02,19952.54
1/30/2024,6,9520.07,9531.00,1978.65,79.61,21109.34
1/30/2024,7,10391.76,10463.84,2207.55,88.85,23152.00
1/30/2024,8,11246.22,10823.78,2229.93,85.87,24385.80
1/30/2024,9,11198.77,10891.75,1981.80,73.96,24146.27
1/30/2024,10,10039.99,11434.68,1643.92,62.98,23181.57
1/30/2024,11,9416.39,11051.10,1358.14,54.05,21879.67
1/30/2024,12,9071.83,10936.08,1664.84,48.63,21721.38
1/30/2024,13,9155.03,10941.96,1487.61,45.73,21630.33
1/30/2024,14,8858.89,11199.35,1756.57,45.28,21860.10
1/30/2024,15,9238.64,11287.40,1964.59,47.27,22537.90
1/30/2024,16,9930.49,10989.20,2060.90,49.70,23030.28
1/30/2024,17,10468.28,10967.73,2374.06,53.17,23863.24
1/30/2024,18,11459.56,11563.46,2529.61,60.11,25612.73
1/30/2024,19,11637.33,11742.60,2560.65,62.27,26002.85
1/30/2024,20,11336.56,11567.00,2489.54,61.30,25454.40
1/30/2024,21,10996.60,11255.84,2407.68,60.52,24720.64
1/30/2024,22,10585.70,10965.15,2281.27,60.62,23892.74
1/30/2024,23,10014.87,10465.85,2118.50,59.36,22658.58
1/30/2024,24,9749.97,9882.75,1962.08,58.13,21652.93
1/31/2024,1,9529.95,9483.49,1995.49,58.22,21067.15
1/31/2024,2,9273.31,9335.01,1921.49,59.84,20589.65
1/31/2024,3,9076.13,9111.15,1849.67,62.65,20099.59
1/31/2024,4,8983.08,9106.38,1836.24,66.70,19992.39
1/31/2024,5,9155.25,9272.35,1865.07,72.72,20365.40
1/31/2024,6,9520.78,9709.42,1983.70,81.51,21295.42
1/31/2024,7,10256.75,10493.29,2193.26,90.92,23034.22
1/31/2024,8,11057.28,10954.97,2333.36,88.01,24433.62
1/31/2024,9,11370.37,11398.31,2349.49,73.04,25191.21
1/31/2024,10,11539.02,11392.79,2046.42,66.33,25044.57
1/31/2024,11,11536.32,11095.50,1655.15,58.81,24345.79
1/31/2024,12,11328.47,11339.72,1557.93,54.74,24280.86
1/31/2024,13,11500.47,10808.41,1509.92,54.23,23873.04
1/31/2024,14,11730.54,10426.33,1478.27,52.46,23687.60
1/31/2024,15,11503.98,10313.27,1660.70,53.05,23531.00
1/31/2024,16,11516.06,10494.13,1845.99,54.71,23910.89
1/31/2024,17,11894.83,10855.99,2203.34,60.63,25014.79
1/31/2024,18,12163.02,11575.05,2486.11,66.79,26290.98
1/31/2024,19,12235.74,11724.86,2588.80,69.07,26618.47
1/31/2024,20,12040.80,11525.97,2533.08,68.05,26167.89
1/31/2024,21,11604.66,11209.82,2436.01,65.64,25316.14
1/31/2024,22,11341.54,11009.90,2329.60,62.45,24743.49
1/31/2024,23,10808.14,10730.77,2281.15,59.40,23879.45
1/31/2024,24,10443.75,10136.63,2057.30,56.41,22694.08
2/1/2024,1,9940.20,10008.61,2118.20,54.86,22121.87
2/1/2024,2,9722.18,9772.11,2003.58,54.12,21552.00
2/1/2024,3,9476.48,9764.40,1934.70,54.89,21230.47
2/1/2024,4,9587.85,9380.31,1902.01,55.85,20926.02
2/1/2024,5,9550.20,9363.39,2025.30,59.16,20998.05
2/1/2024,6,9926.27,9661.17,2016.50,64.18,21668.12
2/1/2024,7,10777.77,10622.89,2217.08,70.15,23687.89
2/1/2024,8,11422.39,11278.74,2413.27,72.88,25187.28
2/1/2024,9,11339.91,11861.28,2536.66,76.73,25814.58
2/1/2024,10,10856.50,12394.40,2630.19,77.45,25958.55
2/1/2024,11,10134.76,12838.16,2845.40,76.11,25894.43
2/1/2024,12,9644.49,12809.46,2843.34,77.31,25374.60
2/1/2024,13,9791.95,12795.58,2826.12,78.92,25492.57
2/1/2024,14,9421.59,12431.76,2734.28,80.20,24667.83
2/1/2024,15,9723.85,11755.35,2584.87,79.96,24144.02
2/1/2024,16,10199.11,11299.59,2380.48,80.83,23960.02
2/1/2024,17,10908.27,11430.87,2431.24,83.73,24854.11
2/1/2024,18,11735.67,12035.70,2706.10,88.42,26565.90
2/1/2024,19,12099.70,12341.21,2738.23,86.37,27265.51
2/1/2024,20,11877.98,12090.60,2655.43,84.10,26708.11
2/1/2024,21,11584.31,11507.92,2549.52,80.79,25722.53
2/1/2024,22,11198.18,11276.56,2417.48,75.91,24968.12
2/1/2024,23,10805.52,10679.70,2258.71,72.13,23816.06
2/1/2024,24,10164.82,10149.13,2160.21,68.74,22542.91
2/2/2024,1,9927.80,9869.58,2133.03,66.44,21996.85
2/2/2024,2,9772.96,9500.56,2090.90,65.70,21430.11
2/2/2024,3,9606.25,9267.08,1939.31,66.13,20878.77
2/2/2024,4,9462.63,9157.30,1904.62,68.36,20592.90
2/2/2024,5,9580.72,9505.72,1986.19,72.18,21144.80
2/2/2024,6,10042.79,9880.44,2085.16,78.47,22086.86
2/2/2024,7,10854.76,10642.60,2266.97,84.45,23848.78
2/2/2024,8,11761.55,11074.41,2378.97,85.63,25300.56
2/2/2024,9,11953.50,11253.52,2503.16,82.93,25793.11
2/2/2024,10,11107.78,11580.86,2229.75,79.81,24998.21
2/2/2024,11,10769.80,11718.53,2187.36,63.54,24739.23
2/2/2024,12,10007.44,11855.00,2014.46,57.48,23934.38
2/2/2024,13,9574.68,11935.90,1994.35,52.76,23557.68
2/2/2024,14,9898.57,10969.47,1974.09,52.02,22894.14
2/2/2024,15,10078.78,10609.43,1993.63,50.51,22732.35
2/2/2024,16,10058.09,10206.18,2044.31,53.72,22362.31
2/2/2024,17,10813.83,10778.97,2254.13,58.67,23905.60
2/2/2024,18,11647.40,11823.54,2540.31,68.57,26079.83
2/2/2024,19,12020.83,12110.06,2613.39,73.17,26817.46
2/2/2024,20,11862.26,11971.23,2554.95,75.92,26464.36
2/2/2024,21,11713.67,11533.63,2484.26,77.21,25808.77
2/2/2024,22,11432.00,11135.76,2392.27,76.04,25036.07
2/2/2024,23,11059.80,10475.19,2339.62,74.21,23948.82
2/2/2024,24,10367.94,10032.75,2248.72,73.21,22722.61
2/3/2024,1,10063.36,9596.74,2265.83,73.15,21999.08
2/3/2024,2,9609.77,9264.24,2162.66,73.74,21110.41
2/3/2024,3,9431.85,9159.61,2093.55,75.21,20760.21
2/3/2024,4,9084.02,8973.06,2058.69,76.40,20192.17
2/3/2024,5,9117.77,9083.28,1925.40,80.34,20206.79
2/3/2024,6,9425.90,9255.61,1970.93,86.82,20739.26
2/3/2024,7,9776.31,9510.14,2020.48,94.61,21401.54
2/3/2024,8,10226.49,9732.26,2077.88,92.24,22128.87
2/3/2024,9,10279.72,10798.15,2016.57,80.74,23175.17
2/3/2024,10,10410.09,10583.97,1871.57,69.71,22935.35
2/3/2024,11,10070.20,11016.02,1855.95,59.63,23001.80
2/3/2024,12,10241.88,10644.61,1568.38,52.41,22507.27
2/3/2024,13,9931.40,10334.68,1405.51,48.81,21720.41
2/3/2024,14,9684.86,10135.64,1465.48,47.71,21333.68
2/3/2024,15,9650.52,9849.82,1739.88,48.40,21288.62
2/3/2024,16,10220.68,9674.26,1927.77,50.91,21873.61
2/3/2024,17,10891.76,9781.44,2154.42,58.06,22885.68
2/3/2024,18,11657.47,10610.11,2405.95,67.81,24741.34
2/3/2024,19,11754.20,10850.64,2463.51,72.21,25140.56
2/3/2024,20,11586.86,10781.91,2418.58,74.64,24861.98
2/3/2024,21,11250.74,10667.49,2357.56,75.38,24351.16
2/3/2024,22,11025.37,10569.22,2279.86,74.65,23949.09
2/3/2024,23,10641.07,10238.33,2165.28,74.17,23118.85
2/3/2024,24,10100.97,9759.15,2026.36,72.04,21958.52
2/4/2024,1,10026.06,9467.66,2087.00,70.79,21651.52
2/4/2024,2,9603.37,9192.41,2017.39,69.65,20882.82
2/4/2024,3,9451.61,8922.77,2004.19,69.34,20447.91
2/4/2024,4,9362.95,8774.92,1908.00,70.02,20115.88
2/4/2024,5,9618.96,8717.76,1849.00,72.36,20258.08
2/4/2024,6,9546.15,8822.28,1878.12,76.30,20322.86
2/4/2024,7,9460.91,9064.41,1968.73,81.46,20575.50
2/4/2024,8,9926.31,9139.99,1943.23,84.45,21093.98
2/4/2024,9,10488.74,9630.70,1889.45,86.50,22095.40
2/4/2024,10,10695.33,10071.01,1670.73,86.09,22523.16
2/4/2024,11,10827.35,10607.34,1475.46,82.54,22992.69
2/4/2024,12,10285.40,11124.40,1523.02,78.87,23011.68
2/4/2024,13,10122.36,11713.81,1397.77,77.82,23311.76
2/4/2024,14,10007.07,11175.67,1305.83,77.56,22566.14
2/4/2024,15,10245.59,10992.18,1556.20,76.25,22870.21
2/4/2024,16,10367.45,10819.94,1857.92,76.17,23121.49
2/4/2024,17,10539.15,10825.24,2105.07,80.67,23550.14
2/4/2024,18,11050.31,11297.50,2439.57,86.87,24874.26
2/4/2024,19,11161.97,11403.73,2518.58,85.73,25170.00
2/4/2024,20,10805.32,11412.72,2465.61,82.32,24765.97
